"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS"
"jennida01",2017,"Dan Jennings",31,"Maj-NL","Milwaukee",2,3,3,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.667,0.667,1,1.667
"nunovi01",2017,"Vidal Nuno III",30,"Maj-AL","Baltimore,Tampa Bay",2,3,3,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333
"priceda01",2017,"David Price",33,"Maj-AL","Boston",2,3,3,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.333
"thorntr01",2017,"Trent Thornton",25,"Maj-AL","Toronto",1,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.333
"buchaja01",2017,"Jake Buchanan",27,"Maj-NL","Cincinnati",2,3,2,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0.5,0.667,0.5,1.167
"morgaad01",2017,"Adam Morgan",27,"Maj-NL","Philadelphia",2,3,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.5,0.667,0.5,1.167
"rosarra01",2017,"Randy Rosario",25,"Maj-NL","Chicago",3,3,2,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.5,0.667,0.5,1.167
"bergmch01",2017,"Christian Bergman",30,"Maj-AL","Seattle",2,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"conlopj01",2017,"P.J. Conlon",24,"Maj-NL","New York",2,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"eliasro01",2017,"Roenis Elias",30,"Maj-AL,Maj-NL","Seattle,Washington",2,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"helslry01",2017,"Ryan Helsley",24,"Maj-NL","St. Louis",3,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"salasfe01",2017,"Fernando Salas",33,"Maj-NL","Arizona,New York",3,3,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"sobotch01",2017,"Chad Sobotka",25,"Maj-NL","Atlanta",3,3,3,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"zastrro01",2017,"Rob Zastryzny",25,"Maj-NL","Chicago",2,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667
"dominse01",2017,"Seranthony Dominguez",24,"Maj-NL","Philadelphia",3,3,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.333,0,0.333
"lyonsty01",2017,"Tyler Lyons",31,"Maj-NL","Pittsburgh,St. Louis",3,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333
"mayermi01",2017,"Mike Mayers",27,"Maj-NL","St. Louis",3,3,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.333,0,0.333
"ryanky01",2017,"Kyle Ryan",27,"Maj-NL","Chicago",3,3,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.333,0,0.333
"wagueja01",2017,"Jacob Waguespack",25,"Maj-AL","Toronto",2,3,2,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.333,0,0.333
"wrighda03",2017,"David Wright",35,"Maj-NL","New York",2,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.333,0,0.333
"avilalu01",2017,"Luis Avilan",28,"Maj-AL,Maj-NL","Chicago,Los Angeles",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"berryqu01",2017,"Quintin Berry",32,"Maj-NL","Milwaukee",7,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0
"biagijo01",2017,"Joe Biagini",27,"Maj-AL","Toronto",2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"bibenau01",2017,"Austin Bibens-Dirkx",32,"Maj-AL","Texas",2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"bowmama01",2017,"Matt Bowman",28,"Maj-NL","Cincinnati,St. Louis",4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"chiriyo01",2017,"Yonny Chirinos",25,"Maj-AL","Tampa Bay",2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"cloydty01",2017,"Tyler Cloyd",31,"Maj-NL","Miami",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"davisau01",2017,"Austin Davis",25,"Maj-NL","Philadelphia",3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"doolise01",2017,"Sean Doolittle",32,"Maj-NL","Washington",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
"felizmi01",2017,"Michael Feliz",25,"Maj-AL,Maj-NL","Houston,Pittsburgh",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"freemsa01",2017,"Sam Freeman",31,"Maj-NL","Atlanta",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"greengr01",2017,"Grant Green",29,"Maj-NL","Washington",1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"grimmju01",2017,"Justin Grimm",28,"Maj-NL","Chicago",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"handbr01",2017,"Brad Hand",28,"Maj-NL","San Diego",3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"jeffrje01",2017,"Jeremy Jeffress",31,"Maj-NL","Milwaukee",3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"kellyjo05",2017,"Joe Kelly",31,"Maj-NL","Los Angeles",3,3,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"latosma01",2017,"Mat Latos",29,"Maj-AL","Toronto",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lawreca01",2017,"Casey Lawrence",29,"Maj-AL","Seattle,Toronto",2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"leeza01",2017,"Zach Lee",25,"Maj-NL","San Diego",1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"makitka01",2017,"Kazuhisa Makita",33,"Maj-NL","San Diego",3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"markepa01",2017,"Parker Markel",28,"Maj-NL","Pittsburgh",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mazzach01",2017,"Chris Mazza",29,"Maj-NL","New York",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"mellake01",2017,"Keury Mella",25,"Maj-NL","Cincinnati",2,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"menezco01",2017,"Conner Menez",24,"Maj-NL","San Francisco",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"musgrha01",2017,"Harrison Musgrave",26,"Maj-NL","Colorado",2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"nicasju01",2017,"Juan Nicasio",32,"Maj-NL","Philadelphia,St. Louis",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"paganem01",2017,"Emilio Pagan",28,"Maj-AL","Seattle,Tampa Bay",2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"peralwa01",2017,"Wandy Peralta",26,"Maj-NL","Cincinnati",3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"ramirjc01",2017,"JC Ramirez",28,"Maj-AL","Los Angeles",1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"richaga01",2017,"Garrett Richards",31,"Maj-NL","San Diego",2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"romerfe01",2017,"Fernando Romero",23,"Maj-AL","Minnesota",1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"rosaral01",2017,"Alberto Rosario",30,"Maj-NL","St. Louis",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"sanchaa01",2017,"Aaron Sanchez",26,"Maj-AL","Toronto",2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"skogler01",2017,"Eric Skoglund",25,"Maj-AL","Kansas City",2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"smokejo01",2017,"Josh Smoker",28,"Maj-NL","New York",2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"stroppe01",2017,"Pedro Strop",33,"Maj-NL","Chicago",3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"riverfe01",2017,"Felipe Vazquez",27,"Maj-NL","Pittsburgh",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"velazhe01",2017,"Hector Velazquez",30,"Maj-AL","Boston",3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"vinceni01",2017,"Nick Vincent",32,"Maj-NL","San Francisco",3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"yarbrry01",2017,"Ryan Yarbrough",26,"Maj-AL","Tampa Bay",2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"blairaa01",2017,"Aaron Blair",25,"Maj-NL","Atlanta",1,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2
"smithwi04",2017,"Will Smith",29,"Maj-NL","San Francisco",2,2,1,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2
"sotogr01",2017,"Gregory Soto",24,"Maj-AL","Detroit",1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"biddlje01",2017,"Jesse Biddle",26,"Maj-NL","Atlanta",2,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1.5
"romeren01",2017,"Enny Romero",27,"Maj-NL","Pittsburgh,Washington",2,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,1.5
"blevije01",2017,"Jerry Blevins",34,"Maj-NL","New York",2,2,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
"ennsdi01",2017,"Dietrich Enns",26,"Maj-AL","Minnesota",1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
"meyeral01",2017,"Alex Meyer",27,"Maj-AL","Los Angeles",1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1
"rondohe01",2017,"Hector Rondon",29,"Maj-NL","Chicago",2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1
"martini01",2017,"Nick Martinez",26,"Maj-AL","Texas",1,2,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.5,0,0.5
"schugaj01",2017,"A.J. Schugel",28,"Maj-NL","Pittsburgh",2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,0,0.5
"anderta01",2017,"Tanner Anderson",26,"Maj-AL,Maj-NL","Oakland,Pittsburgh",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"aquinja01",2017,"Jayson Aquino",24,"Maj-AL","Baltimore",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"avilape01",2017,"Pedro Avila",22,"Maj-NL","San Diego",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"barretr01",2017,"Tres Barrera",24,"Maj-NL","Washington",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"beckch02",2017,"Chris Beck",27,"Maj-AL,Maj-NL","Chicago,New York",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"blazemi01",2017,"Michael Blazek",28,"Maj-NL","Milwaukee",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"cannigr01",2017,"Griffin Canning",23,"Maj-AL","Los Angeles",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"carpery01",2017,"Ryan Carpenter",28,"Maj-AL","Detroit",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"castidi01",2017,"Diego Castillo",25,"Maj-AL","Tampa Bay",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"cessalu01",2017,"Luis Cessa",27,"Maj-AL","New York",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"chargjt01",2017,"JT Chargois",28,"Maj-NL","Los Angeles",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"civalaa01",2017,"Aaron Civale",24,"Maj-AL","Cleveland",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cottojh01",2017,"Jharel Cotton",25,"Maj-AL","Oakland",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"detwiro01",2017,"Ross Detwiler",33,"Maj-AL","Chicago",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"escoblu01",2017,"Luis Escobar",23,"Maj-NL","Pittsburgh",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"eshelto01",2017,"Thomas Eshelman",25,"Maj-AL","Baltimore",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fistedo01",2017,"Doug Fister",33,"Maj-AL","Boston",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"garciyi01",2017,"Yimi Garcia",28,"Maj-NL","Los Angeles",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"gearrco01",2017,"Cory Gearrin",31,"Maj-NL","San Francisco",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"gomezro01",2017,"Roberto Gomez",28,"Maj-NL","San Francisco",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"gravebr01",2017,"Brett Graves",25,"Maj-NL","Miami",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hancoju01",2017,"Justin Hancock",27,"Maj-NL","Chicago",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"hartdo01",2017,"Donnie Hart",28,"Maj-NL","Milwaukee,New York",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hernaar01",2017,"Ariel Hernandez",25,"Maj-NL","Cincinnati",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hudsoda01",2017,"Daniel Hudson",31,"Maj-NL","Los Angeles",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hugheja02",2017,"Jared Hughes",33,"Maj-NL","Cincinnati",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"jacksja01",2017,"Jay Jackson",31,"Maj-NL","Milwaukee",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"juradar01",2017,"Ariel Jurado",23,"Maj-AL","Texas",2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"kendrky01",2017,"Kyle Kendrick",32,"Maj-AL","Boston",1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"kikucyu01",2017,"Yusei Kikuchi",28,"Maj-AL","Seattle",1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"kontoge01",2017,"George Kontos",32,"Maj-NL","San Francisco",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"lindbjo01",2017,"Josh Lindblom",30,"Maj-NL","Pittsburgh",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"loaisjo01",2017,"Jonathan Loaisiga",23,"Maj-AL","New York",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"mchugco01",2017,"Collin McHugh",30,"Maj-AL","Houston",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"mendeyo01",2017,"Yohander Mendez",23,"Maj-AL","Texas",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"millean01",2017,"Andrew Miller",33,"Maj-AL","Cleveland",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"milneho01",2017,"Hoby Milner",26,"Maj-NL","Philadelphia",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"nerishe01",2017,"Hector Neris",30,"Maj-NL","Philadelphia",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"peterti01",2017,"Tim Peterson",27,"Maj-NL","New York",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ramirne01",2017,"Neil Ramirez",29,"Maj-AL,Maj-NL","Cleveland,New York",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ravinjo01",2017,"Josh Ravin",29,"Maj-NL","Los Angeles",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"riosya01",2017,"Yacksel Rios",25,"Maj-NL","Philadelphia",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"robleha01",2017,"Hansel Robles",27,"Maj-NL","New York",2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"rodriri05",2017,"Richard Rodriguez",28,"Maj-NL","Pittsburgh",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"sampsad01",2017,"Adrian Sampson",27,"Maj-AL","Texas",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"sandopa02",2017,"Patrick Sandoval",22,"Maj-AL","Los Angeles",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"sheffju01",2017,"Justus Sheffield",23,"Maj-AL","Seattle",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"sherfji01",2017,"James Sherfy",27,"Maj-NL","Arizona",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"shoemma01",2017,"Matt Shoemaker",30,"Maj-AL","Los Angeles",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"sparkgl01",2017,"Glenn Sparkman",27,"Maj-AL","Kansas City",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suareal01",2017,"Albert Suarez",27,"Maj-NL","San Francisco",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"suarejo01",2017,"Jose Suarez",21,"Maj-AL","Los Angeles",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"swanser01",2017,"Erik Swanson",25,"Maj-AL","Seattle",1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tepesni01",2017,"Nick Tepesch",28,"Maj-AL","Toronto",1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"dygesje01",2017,"Jesen Therrien",24,"Maj-NL","Philadelphia",2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"turleni01",2017,"Nik Turley",27,"Maj-AL","Minnesota",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"underdu01",2017,"Duane Underwood Jr.",24,"Maj-NL","Chicago",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"wieckbr01",2017,"Brad Wieck",27,"Maj-NL","San Diego",2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"winklda01",2017,"Dan Winkler",29,"Maj-NL","Atlanta",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"yacabji01",2017,"Jimmy Yacabonis",25,"Maj-AL","Baltimore",1,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"yateski01",2017,"Kirby Yates",31,"Maj-NL","San Diego",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gilmase01",2017,"Sean Gilmartin",27,"Maj-NL","New York",1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,3
"alanirj01",2017,"R.J. Alaniz",28,"Maj-NL","Cincinnati",1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"drakeol01",2017,"Oliver Drake",32,"Maj-AL","Tampa Bay",1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"lawde01",2017,"Derek Law",27,"Maj-NL","San Francisco",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"torrejo02",2017,"Jose Torres",23,"Maj-NL","San Diego",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2
"adamsau02",2017,"Austin Adams",28,"Maj-AL","Seattle",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"allenco01",2017,"Cody Allen",30,"Maj-AL","Los Angeles",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"asheral01",2017,"Alec Asher",25,"Maj-AL","Baltimore",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"astinba01",2017,"Barrett Astin",25,"Maj-NL","Cincinnati",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"barbajo01",2017,"Johnny Barbato",24,"Maj-NL","Pittsburgh",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"barnema01",2017,"Matt Barnes",29,"Maj-AL","Boston",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"barraky01",2017,"Kyle Barraclough",27,"Maj-NL","Miami",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"bashlty01",2017,"Tyler Bashlor",25,"Maj-NL","New York",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"baumabu01",2017,"Buddy Baumann",30,"Maj-NL","New York",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"betande01",2017,"Dellin Betances",30,"Maj-AL","New York",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"bormajo01",2017,"John Bormann",24,"Maj-NL","Pittsburgh",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"bradfch02",2017,"Chasen Bradford",27,"Maj-NL","New York",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"carasma01",2017,"Matt Carasiti",27,"Maj-AL","Seattle",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"castijo03",2017,"Jose Castillo",22,"Maj-NL","San Diego",1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cecilbr01",2017,"Brett Cecil",30,"Maj-NL","St. Louis",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"corcida01",2017,"Daniel Corcino",27,"Maj-NL","Los Angeles",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"devench02",2017,"Chris Devenski",26,"Maj-AL","Houston",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"diazed04",2017,"Edwin Diaz",23,"Maj-AL","Seattle",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"dukeza01",2017,"Zach Duke",35,"Maj-AL","Minnesota",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"dunnju01",2017,"Justin Dunn",23,"Maj-AL","Seattle",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"edwarca01",2017,"Carl Edwards Jr.",25,"Maj-NL","Chicago",2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ellinbr02",2017,"Brian Ellington",26,"Maj-NL","Miami",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"familje01",2017,"Jeurys Familia",27,"Maj-NL","New York",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fiersmi01",2017,"Mike Fiers",32,"Maj-AL","Houston",2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"flynnbr01",2017,"Brian Flynn",28,"Maj-AL","Kansas City",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fulmeca01",2017,"Carson Fulmer",25,"Maj-AL","Chicago",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"garciri01",2017,"Rico Garcia",25,"Maj-NL","Colorado",1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
